customer_id,billing_date,amount_usd
105,2024-03-19,79
105,2024-04-18,79
105,2024-05-18,79
105,2024-06-17,79
105,2024-07-17,79
105,2024-08-16,79
105,2024-09-15,79
105,2024-10-15,79
105,2024-11-14,79
105,2024-12-14,79
105,2025-01-13,79
105,2025-02-12,79
105,2025-03-14,79
105,2025-04-13,79
105,2025-05-13,79
105,2025-06-12,79
106,2023-12-08,29
106,2024-01-07,29
106,2024-02-06,29
106,2024-03-07,29
106,2024-04-06,29
106,2024-05-06,29
106,2024-06-05,29
106,2024-07-05,29
106,2024-08-04,29
106,2024-09-03,29
106,2024-10-03,29
106,2024-11-02,29
106,2024-12-02,29
106,2025-01-01,29
106,2025-01-31,29
106,2025-03-02,29
106,2025-04-01,29
106,2025-05-01,29
106,2025-05-31,29
106,2025-06-30,29
107,2022-06-11,79
107,2022-07-11,79
107,2022-08-10,79
107,2022-09-09,79
107,2022-10-09,79
107,2022-11-08,79
107,2022-12-08,79
107,2023-01-07,79
107,2023-02-06,79
107,2023-03-08,79
107,2023-04-07,79
107,2023-05-07,79
107,2023-06-06,79
107,2023-07-06,79
107,2023-08-05,79
107,2023-09-04,79
107,2023-10-04,79
107,2023-11-03,79
107,2023-12-03,79
107,2024-01-02,79
107,2024-02-01,79
107,2024-03-02,79
107,2024-04-01,79
107,2024-05-01,79
107,2024-05-31,79
107,2024-06-30,79
107,2024-07-30,79
107,2024-08-29,79
107,2024-09-28,79
107,2024-10-28,79
107,2024-11-27,79
107,2024-12-27,79
107,2025-01-26,79
107,2025-02-25,79
107,2025-03-27,79
107,2025-04-26,79
107,2025-05-26,79
107,2025-06-25,79
108,2022-09-16,79
108,2022-10-16,79
108,2022-11-15,79
108,2022-12-15,79
108,2023-01-14,79
108,2023-02-13,79
108,2023-03-15,79
108,2023-04-14,79
108,2023-05-14,79
108,2023-06-13,79
108,2023-07-13,79
108,2023-08-12,79
108,2023-09-11,79
108,2023-10-11,79
108,2023-11-10,79
108,2023-12-10,79
108,2024-01-09,79
108,2024-02-08,79
108,2024-03-09,79
108,2024-04-08,79
108,2024-05-08,79
108,2024-06-07,79
108,2024-07-07,79
108,2024-08-06,79
108,2024-09-05,79
108,2024-10-05,79
108,2024-11-04,79
108,2024-12-04,79
108,2025-01-03,79
108,2025-02-02,79
108,2025-03-04,79
108,2025-04-03,79
108,2025-05-03,79
108,2025-06-02,79
108,2025-07-02,79
109,2023-03-17,29
109,2023-04-16,29
109,2023-05-16,29
109,2023-06-15,29
109,2023-07-15,29
109,2023-08-14,29
109,2023-09-13,29
109,2023-10-13,29
109,2023-11-12,29
109,2023-12-12,29
109,2024-01-11,29
109,2024-02-10,29
109,2024-03-11,29
109,2024-04-10,29
109,2024-05-10,29
109,2024-06-09,29
109,2024-07-09,29
109,2024-08-08,29
109,2024-09-07,29
109,2024-10-07,29
109,2024-11-06,29
109,2024-12-06,29
109,2025-01-05,29
109,2025-02-04,29
109,2025-03-06,29
109,2025-04-05,29
109,2025-05-05,29
109,2025-06-04,29
109,2025-07-04,29
110,2023-07-05,29
110,2023-08-04,29
110,2023-09-03,29
110,2023-10-03,29
110,2023-11-02,29
110,2023-12-02,29
110,2024-01-01,29
110,2024-01-31,29
110,2024-03-01,29
110,2024-03-31,29
110,2024-04-30,29
110,2024-05-30,29
110,2024-06-29,29
110,2024-07-29,29
110,2024-08-28,29
110,2024-09-27,29
110,2024-10-27,29
110,2024-11-26,29
110,2024-12-26,29
110,2025-01-25,29
110,2025-02-24,29
110,2025-03-26,29
110,2025-04-25,29
110,2025-05-25,29
110,2025-06-24,29
111,2022-06-25,29
111,2022-07-25,29
111,2022-08-24,29
111,2022-09-23,29
111,2022-10-23,29
111,2022-11-22,29
111,2022-12-22,29
111,2023-01-21,29
111,2023-02-20,29
111,2023-03-22,29
111,2023-04-21,29
111,2023-05-21,29
111,2023-06-20,29
111,2023-07-20,29
111,2023-08-19,29
111,2023-09-18,29
111,2023-10-18,29
111,2023-11-17,29
111,2023-12-17,29
111,2024-01-16,29
111,2024-02-15,29
111,2024-03-16,29
111,2024-04-15,29
111,2024-05-15,29
111,2024-06-14,29
111,2024-07-14,29
111,2024-08-13,29
111,2024-09-12,29
111,2024-10-12,29
111,2024-11-11,29
111,2024-12-11,29
111,2025-01-10,29
111,2025-02-09,29
111,2025-03-11,29
111,2025-04-10,29
111,2025-05-10,29
111,2025-06-09,29
112,2023-03-03,29
112,2023-04-02,29
112,2023-05-02,29
112,2023-06-01,29
112,2023-07-01,29
112,2023-07-31,29
112,2023-08-30,29
112,2023-09-29,29
112,2023-10-29,29
112,2023-11-28,29
112,2023-12-28,29
112,2024-01-27,29
112,2024-02-26,29
112,2024-03-27,29
112,2024-04-26,29
112,2024-05-26,29
112,2024-06-25,29
112,2024-07-25,29
112,2024-08-24,29
112,2024-09-23,29
112,2024-10-23,29
112,2024-11-22,29
112,2024-12-22,29
112,2025-01-21,29
112,2025-02-20,29
112,2025-03-22,29
112,2025-04-21,29
112,2025-05-21,29
112,2025-06-20,29
113,2023-08-17,29
113,2023-09-16,29
113,2023-10-16,29
113,2023-11-15,29
113,2023-12-15,29
113,2024-01-14,29
113,2024-02-13,29
113,2024-03-14,29
113,2024-04-13,29
113,2024-05-13,29
113,2024-06-12,29
113,2024-07-12,29
113,2024-08-11,29
113,2024-09-10,29
113,2024-10-10,29
113,2024-11-09,29
113,2024-12-09,29
113,2025-01-08,29
113,2025-02-07,29
114,2022-10-11,29
114,2022-11-10,29
114,2022-12-10,29
114,2023-01-09,29
114,2023-02-08,29
114,2023-03-10,29
114,2023-04-09,29
114,2023-05-09,29
114,2023-06-08,29
114,2023-07-08,29
114,2023-08-07,29
114,2023-09-06,29
114,2023-10-06,29
114,2023-11-05,29
115,2022-04-02,29
115,2022-05-02,29
115,2022-06-01,29
115,2022-07-01,29
115,2022-07-31,29
115,2022-08-30,29
115,2022-09-29,29
115,2022-10-29,29
115,2022-11-28,29
115,2022-12-28,29
115,2023-01-27,29
115,2023-02-26,29
115,2023-03-28,29
115,2023-04-27,29
115,2023-05-27,29
115,2023-06-26,29
115,2023-07-26,29
115,2023-08-25,29
115,2023-09-24,29
116,2022-11-21,79
116,2022-12-21,79
116,2023-01-20,79
116,2023-02-19,79
116,2023-03-21,79
116,2023-04-20,79
116,2023-05-20,79
116,2023-06-19,79
116,2023-07-19,79
116,2023-08-18,79
116,2023-09-17,79
116,2023-10-17,79
116,2023-11-16,79
116,2023-12-16,79
116,2024-01-15,79
116,2024-02-14,79
116,2024-03-15,79
116,2024-04-14,79
116,2024-05-14,79
116,2024-06-13,79
116,2024-07-13,79
116,2024-08-12,79
116,2024-09-11,79
116,2024-10-11,79
116,2024-11-10,79
116,2024-12-10,79
116,2025-01-09,79
116,2025-02-08,79
116,2025-03-10,79
116,2025-04-09,79
116,2025-05-09,79
116,2025-06-08,79
117,2023-12-04,79
117,2024-01-03,79
117,2024-02-02,79
117,2024-03-03,79
117,2024-04-02,79
117,2024-05-02,79
117,2024-06-01,79
117,2024-07-01,79
117,2024-07-31,79
117,2024-08-30,79
117,2024-09-29,79
117,2024-10-29,79
117,2024-11-28,79
117,2024-12-28,79
117,2025-01-27,79
117,2025-02-26,79
117,2025-03-28,79
117,2025-04-27,79
117,2025-05-27,79
117,2025-06-26,79
118,2023-05-22,29
118,2023-06-21,29
118,2023-07-21,29
118,2023-08-20,29
118,2023-09-19,29
118,2023-10-19,29
118,2023-11-18,29
118,2023-12-18,29
118,2024-01-17,29
118,2024-02-16,29
118,2024-03-17,29
118,2024-04-16,29
118,2024-05-16,29
118,2024-06-15,29
118,2024-07-15,29
119,2023-02-27,29
119,2023-03-29,29
119,2023-04-28,29
119,2023-05-28,29
119,2023-06-27,29
119,2023-07-27,29
119,2023-08-26,29
119,2023-09-25,29
119,2023-10-25,29
119,2023-11-24,29
119,2023-12-24,29
119,2024-01-23,29
119,2024-02-22,29
119,2024-03-23,29
119,2024-04-22,29
119,2024-05-22,29
119,2024-06-21,29
119,2024-07-21,29
119,2024-08-20,29
119,2024-09-19,29
119,2024-10-19,29
119,2024-11-18,29
119,2024-12-18,29
119,2025-01-17,29
119,2025-02-16,29
119,2025-03-18,29
119,2025-04-17,29
119,2025-05-17,29
119,2025-06-16,29
120,2023-11-01,199
120,2023-12-01,199
120,2023-12-31,199
120,2024-01-30,199
120,2024-02-29,199
120,2024-03-30,199
120,2024-04-29,199
120,2024-05-29,199
120,2024-06-28,199
120,2024-07-28,199
120,2024-08-27,199
120,2024-09-26,199
120,2024-10-26,199
120,2024-11-25,199
120,2024-12-25,199
120,2025-01-24,199
120,2025-02-23,199
120,2025-03-25,199
120,2025-04-24,199
120,2025-05-24,199
120,2025-06-23,199
121,2022-03-15,79
121,2022-04-14,79
121,2022-05-14,79
121,2022-06-13,79
121,2022-07-13,79
121,2022-08-12,79
121,2022-09-11,79
121,2022-10-11,79
121,2022-11-10,79
121,2022-12-10,79
121,2023-01-09,79
121,2023-02-08,79
121,2023-03-10,79
121,2023-04-09,79
121,2023-05-09,79
121,2023-06-08,79
121,2023-07-08,79
121,2023-08-07,79
121,2023-09-06,79
121,2023-10-06,79
121,2023-11-05,79
121,2023-12-05,79
121,2024-01-04,79
121,2024-02-03,79
121,2024-03-04,79
121,2024-04-03,79
121,2024-05-03,79
121,2024-06-02,79
121,2024-07-02,79
121,2024-08-01,79
121,2024-08-31,79
121,2024-09-30,79
121,2024-10-30,79
121,2024-11-29,79
121,2024-12-29,79
121,2025-01-28,79
121,2025-02-27,79
121,2025-03-29,79
121,2025-04-28,79
121,2025-05-28,79
121,2025-06-27,79
122,2023-06-08,29
122,2023-07-08,29
122,2023-08-07,29
122,2023-09-06,29
122,2023-10-06,29
122,2023-11-05,29
122,2023-12-05,29
122,2024-01-04,29
122,2024-02-03,29
122,2024-03-04,29
122,2024-04-03,29
122,2024-05-03,29
122,2024-06-02,29
122,2024-07-02,29
122,2024-08-01,29
122,2024-08-31,29
122,2024-09-30,29
122,2024-10-30,29
122,2024-11-29,29
122,2024-12-29,29
122,2025-01-28,29
122,2025-02-27,29
122,2025-03-29,29
122,2025-04-28,29
122,2025-05-28,29
122,2025-06-27,29
123,2023-07-20,29
123,2023-08-19,29
123,2023-09-18,29
123,2023-10-18,29
123,2023-11-17,29
123,2023-12-17,29
123,2024-01-16,29
123,2024-02-15,29
123,2024-03-16,29
123,2024-04-15,29
123,2024-05-15,29
123,2024-06-14,29
123,2024-07-14,29
123,2024-08-13,29
123,2024-09-12,29
123,2024-10-12,29
123,2024-11-11,29
123,2024-12-11,29
123,2025-01-10,29
123,2025-02-09,29
123,2025-03-11,29
123,2025-04-10,29
123,2025-05-10,29
123,2025-06-09,29
124,2023-04-21,29
124,2023-05-21,29
124,2023-06-20,29
124,2023-07-20,29
124,2023-08-19,29
124,2023-09-18,29
124,2023-10-18,29
124,2023-11-17,29
124,2023-12-17,29
124,2024-01-16,29
124,2024-02-15,29
124,2024-03-16,29
124,2024-04-15,29
124,2024-05-15,29
125,2023-09-13,29
125,2023-10-13,29
125,2023-11-12,29
125,2023-12-12,29
125,2024-01-11,29
125,2024-02-10,29
125,2024-03-11,29
125,2024-04-10,29
125,2024-05-10,29
125,2024-06-09,29
125,2024-07-09,29
125,2024-08-08,29
125,2024-09-07,29
125,2024-10-07,29
125,2024-11-06,29
125,2024-12-06,29
125,2025-01-05,29
125,2025-02-04,29
125,2025-03-06,29
125,2025-04-05,29
125,2025-05-05,29
126,2022-09-14,29
126,2022-10-14,29
126,2022-11-13,29
126,2022-12-13,29
126,2023-01-12,29
126,2023-02-11,29
126,2023-03-13,29
126,2023-04-12,29
126,2023-05-12,29
126,2023-06-11,29
126,2023-07-11,29
126,2023-08-10,29
126,2023-09-09,29
126,2023-10-09,29
126,2023-11-08,29
126,2023-12-08,29
126,2024-01-07,29
126,2024-02-06,29
126,2024-03-07,29
126,2024-04-06,29
126,2024-05-06,29
126,2024-06-05,29
126,2024-07-05,29
126,2024-08-04,29
126,2024-09-03,29
126,2024-10-03,29
126,2024-11-02,29
126,2024-12-02,29
126,2025-01-01,29
126,2025-01-31,29
126,2025-03-02,29
126,2025-04-01,29
126,2025-05-01,29
126,2025-05-31,29
126,2025-06-30,29
127,2022-02-23,79
127,2022-03-25,79
127,2022-04-24,79
127,2022-05-24,79
127,2022-06-23,79
127,2022-07-23,79
127,2022-08-22,79
127,2022-09-21,79
127,2022-10-21,79
127,2022-11-20,79
127,2022-12-20,79
127,2023-01-19,79
127,2023-02-18,79
127,2023-03-20,79
127,2023-04-19,79
127,2023-05-19,79
127,2023-06-18,79
127,2023-07-18,79
127,2023-08-17,79
127,2023-09-16,79
127,2023-10-16,79
127,2023-11-15,79
127,2023-12-15,79
127,2024-01-14,79
127,2024-02-13,79
127,2024-03-14,79
127,2024-04-13,79
127,2024-05-13,79
127,2024-06-12,79
127,2024-07-12,79
127,2024-08-11,79
127,2024-09-10,79
127,2024-10-10,79
127,2024-11-09,79
127,2024-12-09,79
127,2025-01-08,79
127,2025-02-07,79
127,2025-03-09,79
127,2025-04-08,79
127,2025-05-08,79
127,2025-06-07,79
127,2025-07-07,79
128,2022-12-23,29
128,2023-01-22,29
128,2023-02-21,29
128,2023-03-23,29
128,2023-04-22,29
128,2023-05-22,29
128,2023-06-21,29
128,2023-07-21,29
128,2023-08-20,29
128,2023-09-19,29
128,2023-10-19,29
128,2023-11-18,29
128,2023-12-18,29
128,2024-01-17,29
128,2024-02-16,29
128,2024-03-17,29
128,2024-04-16,29
128,2024-05-16,29
129,2022-02-11,199
129,2022-03-13,199
129,2022-04-12,199
129,2022-05-12,199
129,2022-06-11,199
129,2022-07-11,199
129,2022-08-10,199
129,2022-09-09,199
129,2022-10-09,199
129,2022-11-08,199
129,2022-12-08,199
129,2023-01-07,199
129,2023-02-06,199
129,2023-03-08,199
129,2023-04-07,199
129,2023-05-07,199
129,2023-06-06,199
129,2023-07-06,199
129,2023-08-05,199
129,2023-09-04,199
129,2023-10-04,199
129,2023-11-03,199
129,2023-12-03,199
129,2024-01-02,199
129,2024-02-01,199
129,2024-03-02,199
129,2024-04-01,199
129,2024-05-01,199
129,2024-05-31,199
129,2024-06-30,199
129,2024-07-30,199
129,2024-08-29,199
129,2024-09-28,199
129,2024-10-28,199
129,2024-11-27,199
129,2024-12-27,199
129,2025-01-26,199
129,2025-02-25,199
129,2025-03-27,199
129,2025-04-26,199
129,2025-05-26,199
129,2025-06-25,199
130,2023-10-06,29
130,2023-11-05,29
130,2023-12-05,29
130,2024-01-04,29
130,2024-02-03,29
130,2024-03-04,29
130,2024-04-03,29
130,2024-05-03,29
130,2024-06-02,29
130,2024-07-02,29
130,2024-08-01,29
130,2024-08-31,29
130,2024-09-30,29
130,2024-10-30,29
130,2024-11-29,29
130,2024-12-29,29
130,2025-01-28,29
130,2025-02-27,29
130,2025-03-29,29
130,2025-04-28,29
130,2025-05-28,29
130,2025-06-27,29
131,2022-05-23,79
131,2022-06-22,79
131,2022-07-22,79
131,2022-08-21,79
131,2022-09-20,79
131,2022-10-20,79
131,2022-11-19,79
131,2022-12-19,79
131,2023-01-18,79
131,2023-02-17,79
131,2023-03-19,79
131,2023-04-18,79
131,2023-05-18,79
131,2023-06-17,79
131,2023-07-17,79
131,2023-08-16,79
131,2023-09-15,79
131,2023-10-15,79
131,2023-11-14,79
131,2023-12-14,79
131,2024-01-13,79
131,2024-02-12,79
131,2024-03-13,79
131,2024-04-12,79
131,2024-05-12,79
131,2024-06-11,79
131,2024-07-11,79
131,2024-08-10,79
131,2024-09-09,79
131,2024-10-09,79
131,2024-11-08,79
131,2024-12-08,79
131,2025-01-07,79
131,2025-02-06,79
131,2025-03-08,79
131,2025-04-07,79
131,2025-05-07,79
131,2025-06-06,79
131,2025-07-06,79
132,2023-12-19,29
132,2024-01-18,29
132,2024-02-17,29
132,2024-03-18,29
132,2024-04-17,29
132,2024-05-17,29
132,2024-06-16,29
132,2024-07-16,29
132,2024-08-15,29
132,2024-09-14,29
132,2024-10-14,29
132,2024-11-13,29
132,2024-12-13,29
132,2025-01-12,29
132,2025-02-11,29
132,2025-03-13,29
132,2025-04-12,29
132,2025-05-12,29
132,2025-06-11,29
133,2023-01-27,29
133,2023-02-26,29
133,2023-03-28,29
133,2023-04-27,29
133,2023-05-27,29
133,2023-06-26,29
133,2023-07-26,29
133,2023-08-25,29
133,2023-09-24,29
133,2023-10-24,29
133,2023-11-23,29
133,2023-12-23,29
133,2024-01-22,29
133,2024-02-21,29
133,2024-03-22,29
133,2024-04-21,29
133,2024-05-21,29
133,2024-06-20,29
133,2024-07-20,29
133,2024-08-19,29
133,2024-09-18,29
133,2024-10-18,29
133,2024-11-17,29
133,2024-12-17,29
133,2025-01-16,29
133,2025-02-15,29
133,2025-03-17,29
133,2025-04-16,29
133,2025-05-16,29
133,2025-06-15,29
134,2023-03-25,79
134,2023-04-24,79
134,2023-05-24,79
134,2023-06-23,79
134,2023-07-23,79
134,2023-08-22,79
134,2023-09-21,79
134,2023-10-21,79
134,2023-11-20,79
134,2023-12-20,79
134,2024-01-19,79
134,2024-02-18,79
134,2024-03-19,79
134,2024-04-18,79
134,2024-05-18,79
134,2024-06-17,79
134,2024-07-17,79
134,2024-08-16,79
134,2024-09-15,79
134,2024-10-15,79
134,2024-11-14,79
134,2024-12-14,79
134,2025-01-13,79
134,2025-02-12,79
134,2025-03-14,79
134,2025-04-13,79
134,2025-05-13,79
134,2025-06-12,79
135,2022-08-06,29
135,2022-09-05,29
135,2022-10-05,29
135,2022-11-04,29
135,2022-12-04,29
135,2023-01-03,29
135,2023-02-02,29
135,2023-03-04,29
135,2023-04-03,29
135,2023-05-03,29
135,2023-06-02,29
135,2023-07-02,29
135,2023-08-01,29
135,2023-08-31,29
135,2023-09-30,29
135,2023-10-30,29
135,2023-11-29,29
135,2023-12-29,29
135,2024-01-28,29
135,2024-02-27,29
135,2024-03-28,29
135,2024-04-27,29
135,2024-05-27,29
135,2024-06-26,29
135,2024-07-26,29
135,2024-08-25,29
135,2024-09-24,29
135,2024-10-24,29
135,2024-11-23,29
135,2024-12-23,29
135,2025-01-22,29
135,2025-02-21,29
135,2025-03-23,29
135,2025-04-22,29
135,2025-05-22,29
135,2025-06-21,29
136,2022-05-01,29
136,2022-05-31,29
136,2022-06-30,29
136,2022-07-30,29
136,2022-08-29,29
136,2022-09-28,29
136,2022-10-28,29
136,2022-11-27,29
136,2022-12-27,29
136,2023-01-26,29
136,2023-02-25,29
136,2023-03-27,29
136,2023-04-26,29
136,2023-05-26,29
136,2023-06-25,29
136,2023-07-25,29
137,2023-07-27,199
137,2023-08-26,199
137,2023-09-25,199
137,2023-10-25,199
137,2023-11-24,199
137,2023-12-24,199
137,2024-01-23,199
137,2024-02-22,199
137,2024-03-23,199
137,2024-04-22,199
137,2024-05-22,199
137,2024-06-21,199
137,2024-07-21,199
137,2024-08-20,199
137,2024-09-19,199
137,2024-10-19,199
137,2024-11-18,199
137,2024-12-18,199
137,2025-01-17,199
137,2025-02-16,199
137,2025-03-18,199
137,2025-04-17,199
137,2025-05-17,199
137,2025-06-16,199
138,2023-08-16,29
138,2023-09-15,29
138,2023-10-15,29
138,2023-11-14,29
138,2023-12-14,29
138,2024-01-13,29
138,2024-02-12,29
138,2024-03-13,29
138,2024-04-12,29
138,2024-05-12,29
138,2024-06-11,29
138,2024-07-11,29
138,2024-08-10,29
138,2024-09-09,29
138,2024-10-09,29
138,2024-11-08,29
138,2024-12-08,29
138,2025-01-07,29
138,2025-02-06,29
138,2025-03-08,29
138,2025-04-07,29
138,2025-05-07,29
138,2025-06-06,29
138,2025-07-06,29
139,2022-09-06,29
139,2022-10-06,29
139,2022-11-05,29
139,2022-12-05,29
139,2023-01-04,29
139,2023-02-03,29
139,2023-03-05,29
139,2023-04-04,29
139,2023-05-04,29
139,2023-06-03,29
139,2023-07-03,29
139,2023-08-02,29
139,2023-09-01,29
139,2023-10-01,29
139,2023-10-31,29
139,2023-11-30,29
139,2023-12-30,29
139,2024-01-29,29
139,2024-02-28,29
139,2024-03-29,29
139,2024-04-28,29
139,2024-05-28,29
139,2024-06-27,29
139,2024-07-27,29
139,2024-08-26,29
139,2024-09-25,29
139,2024-10-25,29
139,2024-11-24,29
139,2024-12-24,29
139,2025-01-23,29
139,2025-02-22,29
139,2025-03-24,29
139,2025-04-23,29
139,2025-05-23,29
139,2025-06-22,29
140,2023-07-10,29
140,2023-08-09,29
140,2023-09-08,29
140,2023-10-08,29
140,2023-11-07,29
140,2023-12-07,29
140,2024-01-06,29
140,2024-02-05,29
140,2024-03-06,29
140,2024-04-05,29
140,2024-05-05,29
140,2024-06-04,29
140,2024-07-04,29
140,2024-08-03,29
140,2024-09-02,29
140,2024-10-02,29
140,2024-11-01,29
140,2024-12-01,29
140,2024-12-31,29
140,2025-01-30,29
140,2025-03-01,29
140,2025-03-31,29
140,2025-04-30,29
140,2025-05-30,29
140,2025-06-29,29
141,2022-09-14,29
141,2022-10-14,29
141,2022-11-13,29
141,2022-12-13,29
141,2023-01-12,29
141,2023-02-11,29
141,2023-03-13,29
141,2023-04-12,29
141,2023-05-12,29
141,2023-06-11,29
141,2023-07-11,29
141,2023-08-10,29
141,2023-09-09,29
141,2023-10-09,29
141,2023-11-08,29
141,2023-12-08,29
141,2024-01-07,29
141,2024-02-06,29
141,2024-03-07,29
141,2024-04-06,29
141,2024-05-06,29
141,2024-06-05,29
141,2024-07-05,29
141,2024-08-04,29
141,2024-09-03,29
141,2024-10-03,29
141,2024-11-02,29
141,2024-12-02,29
141,2025-01-01,29
141,2025-01-31,29
141,2025-03-02,29
141,2025-04-01,29
141,2025-05-01,29
141,2025-05-31,29
141,2025-06-30,29
142,2022-06-22,29
142,2022-07-22,29
142,2022-08-21,29
142,2022-09-20,29
142,2022-10-20,29
142,2022-11-19,29
142,2022-12-19,29
142,2023-01-18,29
142,2023-02-17,29
142,2023-03-19,29
142,2023-04-18,29
142,2023-05-18,29
142,2023-06-17,29
142,2023-07-17,29
142,2023-08-16,29
142,2023-09-15,29
142,2023-10-15,29
142,2023-11-14,29
142,2023-12-14,29
142,2024-01-13,29
142,2024-02-12,29
142,2024-03-13,29
142,2024-04-12,29
142,2024-05-12,29
142,2024-06-11,29
142,2024-07-11,29
142,2024-08-10,29
142,2024-09-09,29
142,2024-10-09,29
142,2024-11-08,29
142,2024-12-08,29
142,2025-01-07,29
142,2025-02-06,29
142,2025-03-08,29
142,2025-04-07,29
142,2025-05-07,29
142,2025-06-06,29
142,2025-07-06,29
143,2022-05-05,29
143,2022-06-04,29
143,2022-07-04,29
143,2022-08-03,29
143,2022-09-02,29
143,2022-10-02,29
143,2022-11-01,29
143,2022-12-01,29
143,2022-12-31,29
143,2023-01-30,29
143,2023-03-01,29
143,2023-03-31,29
143,2023-04-30,29
143,2023-05-30,29
143,2023-06-29,29
143,2023-07-29,29
143,2023-08-28,29
143,2023-09-27,29
143,2023-10-27,29
143,2023-11-26,29
143,2023-12-26,29
143,2024-01-25,29
143,2024-02-24,29
143,2024-03-25,29
143,2024-04-24,29
143,2024-05-24,29
143,2024-06-23,29
143,2024-07-23,29
143,2024-08-22,29
143,2024-09-21,29
143,2024-10-21,29
143,2024-11-20,29
143,2024-12-20,29
143,2025-01-19,29
143,2025-02-18,29
143,2025-03-20,29
143,2025-04-19,29
143,2025-05-19,29
143,2025-06-18,29
144,2022-10-18,199
144,2022-11-17,199
144,2022-12-17,199
144,2023-01-16,199
144,2023-02-15,199
144,2023-03-17,199
144,2023-04-16,199
144,2023-05-16,199
145,2023-08-06,29
145,2023-09-05,29
145,2023-10-05,29
145,2023-11-04,29
145,2023-12-04,29
145,2024-01-03,29
145,2024-02-02,29
145,2024-03-03,29
145,2024-04-02,29
145,2024-05-02,29
145,2024-06-01,29
145,2024-07-01,29
145,2024-07-31,29
145,2024-08-30,29
145,2024-09-29,29
145,2024-10-29,29
145,2024-11-28,29
145,2024-12-28,29
145,2025-01-27,29
145,2025-02-26,29
145,2025-03-28,29
145,2025-04-27,29
145,2025-05-27,29
145,2025-06-26,29
146,2023-11-22,199
146,2023-12-22,199
146,2024-01-21,199
146,2024-02-20,199
146,2024-03-21,199
146,2024-04-20,199
146,2024-05-20,199
146,2024-06-19,199
146,2024-07-19,199
146,2024-08-18,199
146,2024-09-17,199
146,2024-10-17,199
146,2024-11-16,199
146,2024-12-16,199
146,2025-01-15,199
146,2025-02-14,199
146,2025-03-16,199
146,2025-04-15,199
146,2025-05-15,199
146,2025-06-14,199
147,2023-05-28,29
147,2023-06-27,29
147,2023-07-27,29
147,2023-08-26,29
147,2023-09-25,29
147,2023-10-25,29
147,2023-11-24,29
147,2023-12-24,29
147,2024-01-23,29
147,2024-02-22,29
147,2024-03-23,29
147,2024-04-22,29
147,2024-05-22,29
147,2024-06-21,29
147,2024-07-21,29
147,2024-08-20,29
147,2024-09-19,29
147,2024-10-19,29
147,2024-11-18,29
147,2024-12-18,29
147,2025-01-17,29
147,2025-02-16,29
147,2025-03-18,29
147,2025-04-17,29
147,2025-05-17,29
147,2025-06-16,29
148,2023-05-31,29
148,2023-06-30,29
148,2023-07-30,29
148,2023-08-29,29
148,2023-09-28,29
148,2023-10-28,29
148,2023-11-27,29
148,2023-12-27,29
148,2024-01-26,29
148,2024-02-25,29
148,2024-03-26,29
148,2024-04-25,29
148,2024-05-25,29
148,2024-06-24,29
148,2024-07-24,29
148,2024-08-23,29
148,2024-09-22,29
148,2024-10-22,29
148,2024-11-21,29
148,2024-12-21,29
148,2025-01-20,29
148,2025-02-19,29
148,2025-03-21,29
148,2025-04-20,29
148,2025-05-20,29
148,2025-06-19,29
149,2022-01-01,29
149,2022-01-31,29
149,2022-03-02,29
149,2022-04-01,29
149,2022-05-01,29
149,2022-05-31,29
149,2022-06-30,29
149,2022-07-30,29
149,2022-08-29,29
149,2022-09-28,29
149,2022-10-28,29
149,2022-11-27,29
149,2022-12-27,29
149,2023-01-26,29
149,2023-02-25,29
149,2023-03-27,29
149,2023-04-26,29
149,2023-05-26,29
149,2023-06-25,29
149,2023-07-25,29
149,2023-08-24,29
149,2023-09-23,29
149,2023-10-23,29
149,2023-11-22,29
149,2023-12-22,29
149,2024-01-21,29
149,2024-02-20,29
149,2024-03-21,29
149,2024-04-20,29
149,2024-05-20,29
149,2024-06-19,29
149,2024-07-19,29
149,2024-08-18,29
149,2024-09-17,29
149,2024-10-17,29
149,2024-11-16,29
149,2024-12-16,29
149,2025-01-15,29
149,2025-02-14,29
149,2025-03-16,29
149,2025-04-15,29
149,2025-05-15,29
149,2025-06-14,29
150,2022-11-09,29
150,2022-12-09,29
150,2023-01-08,29
150,2023-02-07,29
150,2023-03-09,29
150,2023-04-08,29
150,2023-05-08,29
150,2023-06-07,29
150,2023-07-07,29
150,2023-08-06,29
150,2023-09-05,29
150,2023-10-05,29
150,2023-11-04,29
150,2023-12-04,29
150,2024-01-03,29
150,2024-02-02,29
150,2024-03-03,29
150,2024-04-02,29
150,2024-05-02,29
150,2024-06-01,29
150,2024-07-01,29
150,2024-07-31,29
150,2024-08-30,29
150,2024-09-29,29
150,2024-10-29,29
150,2024-11-28,29
150,2024-12-28,29
150,2025-01-27,29
150,2025-02-26,29
150,2025-03-28,29
150,2025-04-27,29
150,2025-05-27,29
150,2025-06-26,29
151,2023-12-01,29
151,2023-12-31,29
151,2024-01-30,29
151,2024-02-29,29
151,2024-03-30,29
151,2024-04-29,29
151,2024-05-29,29
151,2024-06-28,29
151,2024-07-28,29
151,2024-08-27,29
151,2024-09-26,29
151,2024-10-26,29
151,2024-11-25,29
151,2024-12-25,29
151,2025-01-24,29
151,2025-02-23,29
151,2025-03-25,29
151,2025-04-24,29
151,2025-05-24,29
151,2025-06-23,29
